night,run,field,filter,seeing,ellipt,sky,sources
20151105,r1156293,uvex_1736,U,1.92,0.068,7.3,15
20151105,r1156294,uvex_1736,g,1.80,0.094,21.4,76
20151105,r1156295,uvex_1736o,r,1.78,0.086,78.3,139
20151105,r1156296,uvex_1736o,U,1.87,0.086,6.7,20
20151105,r1156297,uvex_1736o,g,1.87,0.068,17.7,78
20151105,r1156298,uvex_1737,r,1.75,0.094,62.9,159
20151105,r1156299,uvex_1737,U,1.81,0.069,13.6,19
20151105,r1156300,uvex_1737,g,1.61,0.097,19.2,91
20151105,r1156301,uvex_1737o,r,1.65,0.074,83.3,181
20151105,r1156302,uvex_1737o,U,1.72,0.068,13.2,21
20151105,r1156303,uvex_1737o,g,1.60,0.075,26.7,94
20151105,r1156304,2004RW10L,,1.25,0.088,157.0,85
20151105,r1156305,2004RW10L,,1.33,0.089,157.1,84
20151105,r1156306,2004RW10L,,1.40,0.119,156.8,73
20151105,r1156307,2004RW10L,,1.22,0.115,131.8,80
20151105,r1156308,2004RW10L,,1.32,0.107,157.9,79
20151105,r1156309,2004RW10L,,1.18,0.108,132.8,90
20151105,r1156310,2004RW10L,,1.14,0.096,130.8,89
20151105,r1156311,2004RW10L,,1.21,0.128,130.7,51
20151105,r1156312,2004RW10L,,1.16,0.064,130.6,95
20151105,r1156313,2004RW10L,,1.33,0.113,156.6,86
20151105,r1156314,2004RW10L,,1.18,0.078,162.9,72
20151105,r1156315,2004RW10L,,1.23,0.110,163.7,62
20151105,r1156316,2004RW10L,,1.17,0.085,163.4,73
20151105,r1156317,2004RW10L,,1.43,0.116,163.9,52
20151105,r1156318,2004RW10L,,1.21,0.075,163.6,68
20151105,r1156319,2004RW10L,,1.40,0.118,167.9,50
20151105,r1156320,2004RW10L,,1.33,0.086,152.7,64
20151105,r1156321,2004RW10L,,1.46,0.095,164.4,60
20151105,r1156322,2004RW10L,,1.43,0.058,164.2,59
20151105,r1156323,2004RW10L,,1.48,0.038,164.5,59
20151105,r1156324,2012YN6,,1.24,0.074,142.4,138
20151105,r1156325,2012YN6,,1.16,0.050,113.3,145
20151105,r1156326,2012YN6,,1.30,0.090,148.6,132
20151105,r1156327,2012YN6,,1.21,0.050,148.9,141
20151105,r1156328,2012YN6,,1.45,0.111,143.8,107
20151105,r1156329,2012YN6,,1.35,0.075,150.5,123
20151105,r1156330,2012YN6,,1.37,0.106,150.4,116
20151105,r1156331,2012YN6,,1.27,0.039,151.4,135
20151105,r1156332,2012YN6,,1.52,0.119,152.5,98
20151105,r1156333,2012YN6,,1.17,0.057,152.3,147
20151105,r1156334,2011VR5,,1.17,0.087,140.9,199
20151105,r1156335,2011VR5,,1.42,0.118,142.6,164
20151105,r1156336,2011VR5,,1.42,0.053,142.5,186
20151105,r1156337,2011VR5,,1.47,0.118,130.0,160
20151105,r1156338,2011VR5,,1.20,0.076,144.2,211
20151105,r1156339,2011VR5,,1.48,0.106,144.0,170
20151105,r1156340,uvex_2911,r,1.56,0.102,75.6,375
20151105,r1156341,uvex_2911,U,1.88,0.130,28.6,31
20151105,r1156342,uvex_2911,g,1.65,0.086,37.2,206
20151105,r1156343,uvex_2918,r,1.47,0.115,76.0,444
20151105,r1156344,uvex_2918,U,1.82,0.116,31.9,74
20151105,r1156345,uvex_2918,g,1.59,0.113,49.5,304
20151105,r1156346,uvex_2918o,r,1.39,0.108,94.6,462
20151105,r1156347,uvex_2918o,U,1.68,0.105,22.3,106
20151105,r1156348,uvex_2918o,g,1.60,0.084,44.3,350
20151105,r1156349,uvex_2927,r,1.54,0.091,80.6,417
20151105,r1156350,uvex_2927,U,1.74,0.127,22.4,80
20151105,r1156351,uvex_2927,g,1.63,0.105,34.2,221
20151105,r1156352,uvex_2927o,r,1.49,0.104,97.7,355
20151105,r1156353,uvex_2927o,U,1.70,0.091,30.7,87
20151105,r1156354,uvex_2927o,g,1.54,0.088,34.1,242
20151105,r1156355,uvex_2930,r,1.50,0.106,86.7,337
20151105,r1156356,uvex_2930,U,1.63,0.108,26.4,80
20151105,r1156357,uvex_2930,g,1.64,0.097,38.4,193
20151105,r1156358,uvex_2930o,r,1.46,0.087,79.7,362
20151105,r1156359,uvex_2930o,U,1.74,0.086,30.9,80
20151105,r1156360,uvex_2930o,g,1.70,0.128,37.8,94
20151105,r1156361,uvex_2931,r,1.58,0.093,81.5,417
20151105,r1156362,uvex_2931,U,1.96,0.094,32.2,106
20151105,r1156363,uvex_2931,g,1.56,0.092,48.5,318
20151105,r1156364,uvex_2931o,r,1.52,0.092,84.7,478
20151105,r1156365,uvex_2931o,U,1.71,0.095,31.2,102
20151105,r1156366,uvex_2931o,g,1.49,0.097,35.7,333
20151105,r1156367,uvex_2945,r,1.92,0.076,96.5,354
20151105,r1156368,uvex_2945,U,1.76,0.080,32.6,93
20151105,r1156369,uvex_2945,g,1.56,0.087,50.4,291
20151105,r1156370,uvex_2956,r,1.44,0.089,87.9,534
20151105,r1156371,uvex_2956,U,1.58,0.118,25.2,63
20151105,r1156372,uvex_2956,g,1.41,0.085,38.9,449
20151105,r1156373,uvex_2956o,r,1.48,0.095,86.4,544
20151105,r1156374,uvex_2956o,U,1.52,0.100,30.3,106
20151105,r1156375,uvex_2956o,g,1.45,0.099,45.0,365
20151105,r1156376,uvex_2958,r,1.46,0.071,97.2,415
20151105,r1156377,uvex_2958,U,1.74,0.074,35.4,91
20151105,r1156378,uvex_2958,g,1.55,0.073,50.1,282
20151105,r1156379,uvex_2958o,r,1.44,0.096,97.0,415
20151105,r1156380,uvex_2958o,U,1.78,0.076,32.9,100
20151105,r1156381,uvex_2958o,g,1.40,0.079,49.7,286
20151105,r1156382,uvex_2959,r,1.75,0.090,91.6,414
20151105,r1156383,uvex_2959,U,1.73,0.063,24.9,100
20151105,r1156384,uvex_2959,g,1.56,0.039,44.0,391
20151105,r1156385,uvex_2959o,r,1.69,0.087,89.7,406
20151105,r1156386,uvex_2959o,U,1.77,0.046,35.2,79
20151105,r1156387,uvex_2959o,g,1.63,0.087,51.4,331
20151105,r1156388,uvex_2961,r,1.68,0.099,92.1,409
20151105,r1156389,uvex_2961,U,1.61,0.082,31.9,86
20151105,r1156390,uvex_2961,g,1.52,0.080,48.6,353
20151105,r1156391,uvex_2961o,r,1.46,0.130,90.8,329
20151105,r1156392,uvex_2961o,U,1.44,0.089,31.5,114
20151105,r1156393,uvex_2961o,g,1.28,0.084,35.2,446
20151105,r1156394,uvex_2114,r,1.48,0.054,96.3,416
20151105,r1156395,uvex_2114,U,1.49,0.067,44.2,89
20151105,r1156396,uvex_2114,g,1.31,0.066,58.6,334
20151105,r1156397,uvex_2114o,r,1.26,0.055,92.6,557
20151105,r1156398,uvex_2114o,U,1.61,0.069,56.9,65
20151105,r1156399,uvex_2114o,g,1.31,0.048,66.3,361
20151105,r1156400,uvex_2138o,r,1.31,0.107,104.0,310
20151105,r1156401,uvex_2138o,U,1.69,0.066,55.4,38
20151105,r1156402,uvex_2138o,g,1.36,0.053,62.4,254
20151105,r1156403,uvex_2141o,r,1.22,0.045,101.4,628
20151105,r1156404,uvex_2141o,U,1.62,0.068,56.2,100
20151105,r1156405,uvex_2141o,g,1.26,0.049,65.0,402
20151105,r1156406,uvex_2145o,r,1.22,0.069,101.0,326
20151105,r1156407,uvex_2145o,U,1.45,0.065,57.9,59
20151105,r1156408,uvex_2145o,g,1.14,0.065,66.0,199
20151105,r1156409,uvex_2146o,r,1.34,0.073,112.2,422
20151105,r1156410,uvex_2146o,U,1.49,0.102,59.5,53
20151105,r1156411,uvex_2146o,g,1.37,0.052,73.9,255
20151105,r1156412,uvex_2148,r,1.48,0.067,112.5,315
20151105,r1156413,uvex_2148,U,1.53,0.072,60.5,43
20151105,r1156414,uvex_2148,g,1.31,0.050,76.9,224
20151105,r1156415,uvex_2151o,r,1.24,0.069,113.7,751
20151105,r1156416,uvex_2151o,U,1.59,0.070,63.8,129
20151105,r1156417,uvex_2151o,g,1.19,0.063,78.0,613
20151105,r1156418,uvex_2158,r,1.32,0.047,112.3,417
20151105,r1156419,uvex_2158,U,1.57,0.056,63.9,50
20151105,r1156420,uvex_2158,g,1.20,0.069,67.5,296
20151105,r1156421,uvex_2158o,r,1.38,0.114,111.3,327
20151105,r1156422,uvex_2158o,U,1.37,0.049,62.5,61
20151105,r1156423,uvex_2158o,g,1.16,0.065,77.6,301
20151105,r1156424,uvex_2165,r,1.11,0.061,111.2,522
20151105,r1156425,uvex_2165,U,1.32,0.039,68.2,71
20151105,r1156426,uvex_2165,g,1.20,0.065,86.5,269
20151105,r1156427,uvex_2165o,r,1.21,0.092,113.5,443
20151105,r1156428,uvex_2165o,U,1.37,0.044,66.2,67
20151105,r1156429,uvex_2165o,g,1.20,0.063,81.8,277
20151105,r1156430,uvex_2166o,r,1.14,0.065,108.8,617
20151105,r1156431,uvex_2166o,U,1.36,0.076,61.3,106
20151105,r1156432,uvex_2166o,g,1.24,0.083,75.6,316
20151105,r1156433,uvex_2177,r,1.15,0.063,103.3,866
20151105,r1156434,uvex_2177,U,1.47,0.052,58.0,160
20151105,r1156435,uvex_2177,g,1.35,0.054,76.6,530
20151105,r1156436,G191B2B,r,1.35,0.042,31.6,51
20151105,r1156437,G191B2B,U,1.54,0.047,49.9,6
20151105,r1156438,G191B2B,g,1.24,0.046,28.1,31
20151105,r1156439,uvex_2234,r,1.12,0.076,128.4,493
20151105,r1156440,uvex_2234,U,1.33,0.071,69.2,77
20151105,r1156441,uvex_2234,g,1.21,0.096,96.0,289
20151105,r1156442,uvex_2234o,r,1.14,0.069,117.7,462
20151105,r1156443,uvex_2234o,U,1.32,0.085,79.5,85
20151105,r1156444,uvex_2234o,g,1.24,0.067,85.9,296
20151105,r1156445,uvex_2236,r,1.17,0.061,110.7,762
20151105,r1156446,uvex_2236,U,1.27,0.090,74.1,153
20151105,r1156447,uvex_2236,g,1.18,0.054,85.7,567
20151105,r1156448,uvex_2236o,r,1.22,0.089,116.7,646
20151105,r1156449,uvex_2236o,U,1.31,0.065,81.8,134
20151105,r1156450,uvex_2236o,g,1.18,0.049,93.6,502
20151105,r1156451,uvex_2250,r,1.17,0.087,120.2,522
20151105,r1156452,uvex_2250,U,1.29,0.096,83.8,95
20151105,r1156453,uvex_2250,g,1.18,0.077,94.1,323
20151105,r1156454,uvex_2250o,r,1.14,0.056,137.0,533
20151105,r1156455,uvex_2250o,U,1.25,0.086,92.6,118
20151105,r1156456,uvex_2250o,g,1.09,0.054,102.4,382
20151105,r1156457,uvex_2255,r,1.24,0.101,121.5,526
20151105,r1156458,uvex_2255,U,1.27,0.089,86.0,135
20151105,r1156459,uvex_2255,g,1.19,0.068,101.9,380
20151105,r1156460,uvex_2255o,r,1.03,0.057,121.6,645
20151105,r1156461,uvex_2255o,U,1.25,0.089,85.4,149
20151105,r1156462,uvex_2255o,g,1.23,0.058,102.4,373
20151105,r1156463,uvex_2256,r,1.06,0.048,136.4,579
20151105,r1156464,uvex_2256,U,1.24,0.069,89.0,114
20151105,r1156465,uvex_2256,g,1.12,0.071,106.1,362
20151105,r1156466,uvex_2256o,r,1.07,0.087,135.7,599
20151105,r1156467,uvex_2256o,U,1.20,0.080,89.4,124
20151105,r1156468,uvex_2256o,g,1.11,0.078,100.1,383
20151105,r1156469,uvex_2260,r,1.12,0.068,139.4,489
20151105,r1156470,uvex_2260,U,1.30,0.101,93.8,75
20151105,r1156471,uvex_2260,g,1.13,0.062,99.7,283
20151105,r1156472,uvex_2260o,r,1.13,0.092,123.4,429
20151105,r1156473,uvex_2260o,U,1.31,0.080,93.8,62
20151105,r1156474,uvex_2260o,g,1.21,0.078,106.3,234
20151105,r1156475,uvex_2264,r,1.04,0.054,134.1,607
20151105,r1156476,uvex_2264,U,1.16,0.076,91.6,130
20151105,r1156477,uvex_2264,g,1.11,0.077,88.1,396
20151105,r1156478,uvex_2264o,r,1.09,0.106,142.4,556
20151105,r1156479,uvex_2264o,U,1.26,0.125,92.6,74
20151105,r1156480,uvex_2264o,g,0.97,0.061,106.7,454
20151105,r1156481,uvex_2265,r,1.01,0.041,127.1,846
20151105,r1156482,uvex_2265,U,1.19,0.054,77.8,194
20151105,r1156483,uvex_2265,g,1.31,0.108,109.2,446
20151105,r1156484,uvex_2270o,r,0.96,0.059,143.2,638
20151105,r1156485,uvex_2270o,U,1.11,0.086,92.8,114
20151105,r1156486,uvex_2270o,g,1.00,0.063,104.1,402
20151105,r1156487,uvex_2274,r,1.02,0.092,145.7,609
20151105,r1156488,uvex_2274,U,1.17,0.108,94.9,110
20151105,r1156489,uvex_2274,g,1.05,0.052,107.9,400
20151105,r1156490,uvex_2274o,r,1.04,0.088,133.9,629
20151105,r1156491,uvex_2274o,U,1.15,0.098,91.2,126
20151105,r1156492,uvex_2274o,g,1.07,0.051,112.5,415
20151105,r1156493,uvex_2276o,r,0.98,0.044,131.8,834
20151105,r1156494,uvex_2276o,U,1.17,0.065,81.8,171
20151105,r1156495,uvex_2276o,g,1.14,0.041,97.0,520
20151105,r1156496,uvex_2277,r,1.03,0.056,141.9,773
20151105,r1156497,uvex_2277,U,1.32,0.125,86.8,139
20151105,r1156498,uvex_2277,g,1.16,0.051,100.3,490
20151105,r1156499,uvex_2277o,r,1.09,0.061,147.2,734
20151105,r1156500,uvex_2277o,U,1.26,0.086,96.1,169
20151105,r1156501,uvex_2277o,g,1.13,0.042,112.4,502
20151105,r1156502,uvex_2278,r,1.06,0.050,136.6,638
20151105,r1156503,uvex_2278,U,1.19,0.065,88.3,141
20151105,r1156504,uvex_2278,g,1.17,0.049,104.2,382
20151105,r1156505,uvex_2278o,r,1.11,0.047,156.6,646
20151105,r1156506,uvex_2278o,U,1.20,0.064,89.8,158
20151105,r1156507,uvex_2278o,g,1.19,0.034,114.9,424
20151105,r1156508,uvex_2279,r,1.05,0.047,136.3,649
20151105,r1156509,uvex_2279,U,1.16,0.070,109.0,144
20151105,r1156510,uvex_2279,g,1.12,0.052,125.5,417
20151105,r1156511,uvex_2279o,r,1.17,0.085,133.7,588
20151105,r1156512,uvex_2279o,U,1.30,0.102,110.1,113
20151105,r1156513,uvex_2279o,g,1.21,0.052,121.6,417
20151105,r1156514,uvex_2283,r,1.14,0.058,174.8,529
20151105,r1156515,uvex_2283,U,1.45,0.124,115.6,107
20151105,r1156516,uvex_2283,g,1.30,0.070,114.4,311
20151105,r1156517,uvex_2283o,r,1.13,0.044,175.0,536
20151105,r1156518,uvex_2283o,U,1.26,0.088,118.2,137
20151105,r1156519,uvex_2283o,g,1.20,0.061,119.9,368
20151105,r1156520,uvex_2287,r,1.12,0.054,177.2,574
20151105,r1156521,uvex_2287,U,1.37,0.105,110.8,104
20151105,r1156522,uvex_2287,g,1.21,0.058,116.5,375
20151105,r1156523,uvex_2287o,r,1.19,0.058,174.9,542
20151105,r1156524,uvex_2287o,U,1.36,0.072,107.9,98
20151105,r1156525,uvex_2287o,g,1.19,0.048,127.2,370
20151105,r1156526,uvex_2288,r,1.07,0.047,177.0,765
20151105,r1156527,uvex_2288,U,1.43,0.101,114.3,140
20151105,r1156528,uvex_2288,g,1.49,0.091,117.3,405
20151105,r1156529,uvex_2288o,r,1.17,0.057,181.6,737
20151105,r1156530,uvex_2288o,U,1.64,0.124,123.6,133
20151105,r1156531,uvex_2288o,g,1.34,0.049,139.5,459
20151105,r1156532,uvex_2289,r,1.30,0.078,174.2,548
20151105,r1156533,uvex_2289,U,1.72,0.131,128.7,68
20151105,r1156534,uvex_2289,g,1.48,0.041,150.0,319
20151105,r1156535,uvex_2297,r,1.35,0.061,221.8,476
20151105,r1156536,uvex_2297,U,1.54,0.110,165.3,97
20151105,r1156537,uvex_2297,g,1.29,0.045,238.9,342
20151105,r1156538,uvex_2297o,r,1.32,0.104,279.9,469
20151105,r1156539,uvex_2297o,U,1.46,0.121,245.9,99
20151105,r1156540,uvex_2297o,g,1.48,0.035,400.2,306
20151105,r1156541,uvex_2301,r,1.26,0.039,339.6,693
20151105,r1156542,uvex_2301,U,1.61,0.106,432.4,132
20151105,r1156543,uvex_2301,g,1.39,0.041,786.9,448
20151105,r1156544,uvex_2301o,r,1.25,0.043,752.0,679
20151105,r1156545,uvex_2301o,U,1.63,0.068,912.0,103
20151105,r1156546,uvex_2301o,g,1.39,0.054,1736.4,404
20151105,r1156547,uvex_2304o,r,1.32,0.050,2227.4,608
20151105,r1156548,uvex_2304o,U,1.52,0.111,1916.7,93
20151105,r1156549,uvex_2304o,g,1.51,0.041,5166.0,360
20151106,r1156602,SA112-250,r,1.12,0.031,601.7,49
20151106,r1156603,SA112-250,U,1.38,0.044,687.4,23
20151106,r1156604,SA112-250,g,1.39,0.075,500.2,29
20151106,r1156605,uvex_5719o,r,1.20,0.087,1811.8,820
20151106,r1156606,uvex_5719o,U,1.34,0.070,946.5,107
20151106,r1156607,uvex_5719o,g,1.14,0.086,1213.9,447
20151106,r1156608,uvex_5720,r,1.02,0.083,900.9,435
20151106,r1156609,uvex_5720,U,1.29,0.083,458.8,82
20151106,r1156610,uvex_5720,g,1.20,0.087,514.6,220
20151106,r1156611,uvex_5720o,r,1.08,0.077,460.8,442
20151106,r1156612,uvex_5720o,U,1.38,0.107,254.4,80
20151106,r1156613,uvex_5720o,g,1.19,0.117,278.8,190
20151106,r1156614,uvex_5723,r,1.11,0.108,281.9,505
20151106,r1156615,uvex_5723,U,1.46,0.070,165.7,107
20151106,r1156616,uvex_5723,g,1.34,0.060,167.6,230
20151106,r1156617,uvex_5725,r,1.10,0.053,217.0,527
20151106,r1156618,uvex_5725,U,1.32,0.092,130.0,119
20151106,r1156619,uvex_5725,g,1.05,0.082,137.0,334
20151106,r1156620,uvex_5751,r,1.03,0.114,183.7,531
20151106,r1156621,uvex_5751,U,1.21,0.096,101.4,110
20151106,r1156622,uvex_5751,g,1.06,0.057,119.6,295
20151106,r1156623,uvex_5857o,r,0.96,0.106,161.0,846
20151106,r1156624,uvex_5857o,U,1.11,0.060,101.2,170
20151106,r1156625,uvex_5857o,g,1.03,0.058,114.1,485
20151106,r1156626,uvex_5932,r,0.99,0.072,159.5,554
20151106,r1156627,uvex_5932,U,1.24,0.081,98.2,124
20151106,r1156628,uvex_5932,g,1.20,0.088,107.8,280
20151106,r1156629,uvex_5933,r,1.06,0.069,144.0,393
20151106,r1156630,uvex_5933,U,1.26,0.052,92.7,138
20151106,r1156631,uvex_5933,g,1.07,0.072,97.0,253
20151106,r1156632,uvex_5933o,r,1.07,0.096,157.5,363
20151106,r1156633,uvex_5933o,U,1.30,0.107,95.3,115
20151106,r1156634,uvex_5933o,g,1.11,0.084,99.3,239
20151106,r1156635,uvex_5960o,r,1.08,0.103,163.0,900
20151106,r1156636,uvex_5960o,U,1.09,0.068,88.6,219
20151106,r1156637,uvex_5960o,g,1.00,0.083,99.2,656
20151106,r1156638,uvex_5995o,r,1.00,0.085,142.4,1068
20151106,r1156639,uvex_5995o,U,1.22,0.079,95.7,163
20151106,r1156640,uvex_5995o,g,1.21,0.064,98.2,561
20151106,r1156641,uvex_5999,r,1.02,0.079,159.8,518
20151106,r1156642,uvex_5999,U,1.19,0.083,94.2,148
20151106,r1156643,uvex_5999,g,1.06,0.051,98.1,312
20151106,r1156644,uvex_6004o,r,0.95,0.045,156.3,385
20151106,r1156645,uvex_6004o,U,1.15,0.054,86.2,105
20151106,r1156646,uvex_6004o,g,0.97,0.071,99.1,208
20151106,r1156647,uvex_6005,r,1.03,0.054,152.5,1185
20151106,r1156648,uvex_6005,U,1.19,0.049,90.1,248
20151106,r1156649,uvex_6005,g,1.15,0.056,98.3,697
20151106,r1156650,uvex_6005o,r,1.08,0.058,161.7,1130
20151106,r1156651,uvex_6005o,U,1.28,0.095,91.1,221
20151106,r1156652,uvex_6005o,g,0.94,0.065,99.5,889
20151106,r1156653,uvex_6026o,r,0.95,0.107,150.3,1049
20151106,r1156654,uvex_6026o,U,1.16,0.091,91.2,210
20151106,r1156655,uvex_6026o,g,1.04,0.074,96.8,660
20151106,r1156656,uvex_6034,r,1.00,0.096,149.7,1083
20151106,r1156657,uvex_6034,U,1.24,0.102,89.2,230
20151106,r1156658,uvex_6034,g,1.06,0.075,88.1,768
20151106,r1156659,uvex_6040,r,1.18,0.121,155.2,587
20151106,r1156660,uvex_6040,U,1.16,0.072,90.3,206
20151106,r1156661,uvex_6040,g,1.10,0.079,97.1,553
20151106,r1156662,uvex_6040o,r,1.01,0.070,145.6,903
20151106,r1156663,uvex_6040o,U,1.14,0.074,89.5,195
20151106,r1156664,uvex_6040o,g,1.11,0.064,96.7,531
20151106,r1156665,uvex_6047,r,1.00,0.057,161.2,302
20151106,r1156666,uvex_6047,U,1.17,0.103,83.6,89
20151106,r1156667,uvex_6047,g,1.02,0.075,92.1,194
20151106,r1156668,uvex_7561,r,1.24,0.101,151.8,653
20151106,r1156669,uvex_7561,U,1.35,0.061,96.2,144
20151106,r1156670,uvex_7561,g,1.13,0.054,109.1,441
20151106,r1156671,uvex_7561o,r,1.21,0.128,148.0,502
20151106,r1156672,uvex_7561o,U,1.27,0.068,96.6,133
20151106,r1156673,uvex_7561o,g,1.21,0.070,99.2,404
20151106,r1156674,uvex_7323,r,1.00,0.078,140.6,1212
20151106,r1156675,uvex_7323,U,1.25,0.040,95.6,200
20151106,r1156676,uvex_7323,g,1.07,0.054,98.5,801
20151106,r1156677,uvex_7350o,r,1.11,0.057,143.7,354
20151106,r1156678,uvex_7350o,U,1.26,0.068,95.8,74
20151106,r1156679,uvex_7350o,g,1.10,0.062,107.2,208
20151106,r1156680,uvex_7438o,r,1.11,0.062,137.1,779
20151106,r1156681,uvex_7438o,U,1.18,0.064,96.8,169
20151106,r1156682,uvex_7438o,g,1.17,0.058,106.8,455
20151106,r1156683,uvex_7439,r,1.10,0.077,140.0,501
20151106,r1156684,uvex_7439,U,1.22,0.061,94.4,83
20151106,r1156685,uvex_7439,g,1.16,0.073,103.2,248
20151106,r1156686,uvex_7439o,r,1.09,0.066,149.5,475
20151106,r1156687,uvex_7439o,U,1.22,0.049,97.9,78
20151106,r1156688,uvex_7439o,g,1.09,0.045,105.4,220
20151106,r1156689,uvex_7560,r,1.15,0.051,137.7,277
20151106,r1156690,uvex_7560,U,1.35,0.058,98.4,45
20151106,r1156691,uvex_7560,g,1.25,0.053,100.3,115
20151106,r1156692,uvex_7560o,r,1.21,0.083,150.0,269
20151106,r1156693,uvex_7560o,U,1.35,0.046,88.1,50
20151106,r1156694,uvex_7560o,g,1.23,0.057,106.4,127
20151106,r1156695,uvex_7562,r,1.15,0.057,144.9,656
20151106,r1156696,uvex_7562,U,1.28,0.044,94.8,100
20151106,r1156697,uvex_7562,g,1.18,0.059,106.9,319
20151106,r1156698,uvex_7565,r,1.25,0.063,142.8,335
20151106,r1156699,uvex_7565,U,1.35,0.035,87.9,59
20151106,r1156700,uvex_7565,g,1.18,0.047,94.3,161
20151106,r1156701,uvex_7565o,r,1.27,0.074,146.2,292
20151106,r1156702,uvex_7565o,U,1.40,0.048,97.7,47
20151106,r1156703,uvex_7565o,g,1.21,0.045,96.6,148
20151106,r1156704,uvex_7567o,r,1.27,0.068,155.0,436
20151106,r1156705,uvex_7567o,U,1.39,0.052,95.2,68
20151106,r1156706,uvex_7567o,g,1.14,0.069,104.2,277
20151106,r1156707,uvex_0343o,r,1.13,0.091,161.5,161
20151106,r1156708,uvex_0343o,U,1.41,0.083,96.4,33
20151106,r1156709,uvex_0343o,g,1.25,0.058,104.7,68
20151106,r1156710,uvex_0344,r,1.12,0.064,149.1,869
20151106,r1156711,uvex_0344,U,1.26,0.056,97.7,155
20151106,r1156712,uvex_0344,g,1.13,0.070,107.7,570
20151106,r1156713,uvex_0344o,r,1.32,0.096,145.2,691
20151106,r1156714,uvex_0344o,U,1.20,0.066,96.1,148
20151106,r1156715,uvex_0344o,g,1.24,0.067,98.1,467
20151106,r1156716,uvex_0345,r,1.05,0.074,135.7,638
20151106,r1156717,uvex_0345,U,1.30,0.076,100.1,97
20151106,r1156718,uvex_0345,g,1.15,0.083,107.2,320
20151106,r1156719,uvex_0329,r,1.08,0.080,141.0,872
20151106,r1156720,uvex_0329,U,1.24,0.065,79.5,162
20151106,r1156721,uvex_0329,g,1.16,0.064,97.4,506
20151106,r1156722,uvex_0330,r,1.12,0.068,141.2,866
20151106,r1156723,uvex_0330,U,1.33,0.078,97.7,142
20151106,r1156724,uvex_0330,g,1.13,0.048,102.1,595
20151106,r1156725,uvex_0338,r,1.10,0.109,151.7,482
20151106,r1156726,uvex_0338,U,1.33,0.085,96.5,66
20151106,r1156727,uvex_0338,g,1.20,0.103,106.0,227
20151106,r1156728,uvex_0338o,r,1.18,0.128,155.1,323
20151106,r1156729,uvex_0338o,U,1.30,0.074,96.9,70
20151106,r1156730,uvex_0338o,g,1.25,0.124,106.0,177
20151106,r1156731,uvex_0351,r,1.16,0.103,146.5,701
20151106,r1156732,uvex_0351,U,1.25,0.059,97.9,91
20151106,r1156733,uvex_0351,g,1.13,0.045,100.0,422
20151106,r1156734,uvex_0351o,r,1.24,0.110,142.6,540
20151106,r1156735,uvex_0351o,U,1.27,0.064,95.6,79
20151106,r1156736,uvex_0351o,g,1.20,0.038,98.5,326
20151106,r1156737,uvex_0352,r,1.17,0.039,156.0,401
20151106,r1156738,uvex_0352,U,1.35,0.060,98.4,33
20151106,r1156739,uvex_0352,g,1.19,0.059,105.5,134
20151106,r1156740,uvex_0352o,r,1.23,0.064,162.2,364
20151106,r1156741,uvex_0352o,U,1.33,0.040,97.8,34
20151106,r1156742,uvex_0352o,g,1.19,0.056,105.1,149
20151106,r1156743,uvex_0354,r,1.11,0.078,143.0,861
20151106,r1156744,uvex_0354,U,1.42,0.055,98.6,124
20151106,r1156745,uvex_0354,g,1.25,0.062,104.0,557
20151106,r1156746,FEIGE22,r,1.15,0.065,26.3,20
20151106,r1156747,FEIGE22,U,1.23,0.084,16.4,10
20151106,r1156748,FEIGE22,g,1.11,0.027,17.4,15
20151106,r1156749,uvex_0354o,r,1.19,0.089,142.7,719
20151106,r1156750,uvex_0354o,U,1.27,0.045,90.8,140
20151106,r1156751,uvex_0354o,g,1.24,0.070,99.0,486
20151106,r1156752,uvex_0355o,r,1.16,0.059,157.2,664
20151106,r1156753,uvex_0355o,U,1.29,0.034,93.8,126
20151106,r1156754,uvex_0355o,g,1.11,0.040,96.7,437
20151106,r1156755,uvex_0356,r,1.15,0.059,152.0,744
20151106,r1156756,uvex_0356,U,1.24,0.036,91.1,161
20151106,r1156757,uvex_0356,g,1.15,0.045,108.1,497
20151106,r1156758,uvex_0356o,r,1.11,0.067,142.7,802
20151106,r1156759,uvex_0356o,U,1.29,0.041,98.2,145
20151106,r1156760,uvex_0356o,g,1.16,0.048,99.8,500
20151106,r1156761,uvex_0357,r,1.01,0.050,148.5,963
20151106,r1156762,uvex_0357,U,1.26,0.058,100.9,116
20151106,r1156763,uvex_0357,g,1.19,0.055,94.8,491
20151106,r1156764,uvex_0357o,r,1.11,0.084,142.4,868
20151106,r1156765,uvex_0357o,U,1.23,0.055,98.6,147
20151106,r1156766,uvex_0357o,g,1.10,0.063,103.3,597
20151106,r1156767,uvex_0358,r,1.05,0.052,155.4,396
20151106,r1156768,uvex_0358,U,1.25,0.050,88.4,58
20151106,r1156769,uvex_0358,g,1.18,0.055,104.0,172
20151106,r1156770,uvex_0358o,r,1.02,0.065,133.6,351
20151106,r1156771,uvex_0358o,U,1.28,0.037,96.9,55
20151106,r1156772,uvex_0358o,g,1.11,0.049,101.9,150
20151106,r1156773,uvex_0360o,r,1.06,0.050,154.0,953
20151106,r1156774,uvex_0360o,U,1.33,0.037,103.5,149
20151106,r1156775,uvex_0360o,g,1.12,0.054,108.6,539
